isotope	rewet	moisture	plot	mag_id	total_counts	rel_abund	expression_ra	map_frac	total_expression	domain	phylum	class	order	family	genus	species	highest_gtdb	group	feature_id	observed_EAF	mean_resampled_EAF	lower	upper	labeled_resamples	unlabeled_resamples	labeled_sources	unlabeled_sources	mean_resampled_EAF_0	logit_EAF	log_EAF	sqrt_EAF	total_expression_log10	total_expression_log10_cent	expression_ra_log10	expression_ra_log10_cent	expression_ra_mapping_scaled	expression_ra_mapping_scaled_log10	expression_ra_mapping_scaled_log10_cent
12C18O	168h	50	P10	MAG_082	27355.286446430004	0.005249582817250429	2.5570422288795044e-4	0.0697	95	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720		UBA4720 _Genus_MAG_082	50_t168	12C18O_72h_100_P14_coass_bin.10	0.06499756569303904	0.06695198172543386	0.00156146723605889	0.12796655943568386	1000	1000	3	3	0.06695198172543386	-2.620726543698768	-2.688953974344713	0.2587508100961886	1.9777236052888478	-1.5128376448237189	-3.592260401233535	-1.4632826923905558	1.7822584335290146e-5	-4.74902932155735	-1.515987868917902
12C18O	168h	50	P10	MAG_088	5643.683649340039	0.0010830442141262654	0.0022905715123962716	0.0697	851	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		Bradyrhizobium _Genus_MAG_088	50_t168	H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16	0.08979305716397566	0.09100048167624215	0.02689147540805459	0.16412158206914987	1000	1000	3	3	0.09100048167624215	-2.2916502575495414	-2.3859614663354747	0.30166286094950795	2.929929560084588	-0.22618454754580272	-2.6400559552587337	-0.15978771063898645	1.5965283441402012e-4	-3.79682336676161	-0.2146708412366928
12C18O	168h	50	P10	MAG_090	8045.576323087946	0.0015439764925609598	3.0415344406671996e-4	0.0697	113	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	DASUPK01		DASUPK01 _Genus_MAG_090	50_t168	H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13	0.02136268593738996	0.02424914934464572	-0.07808427798681332	0.13761923492048797	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	2.0530784434834195	-1.4110156225294768	-3.516905833583588	-1.360128058741256	2.119949505145038e-5	-4.673674483362778	-1.4130053853838715
12C18O	168h	50	P10	MAG_095	638.8311117023595	1.225941038374817e-4	2.449377292926683e-4	0.0697	91	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	DATAEY01		DATAEY01 _Genus_MAG_095	50_t168	H1-16-all-fractions_metab_conc_57.Solirubrobacterales_72_43	-0.14957031851880606	-0.15164609240094656	-0.24600514886646116	-0.01607086268867422	962	1000	2	3	0	-6.90875477931522	-6.907755278982137	0	1.9590413923210936	-1.5380816868903564	-3.6109425395455372	-1.4888571093563934	1.707215973169898e-5	-4.767711534525104	-1.5415196162539297
12C18O	168h	50	P10	MAG_097	3858.8546857322785	7.405287929320936e-4	0.004955278677228597	0.0697	1841	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	QHXN01		QHXN01 _Genus_MAG_097	50_t168	H1-16-all-fractions_metab_conc_65.Bacteria_66_15	0.20369806100788115	0.20772335146380705	0.06676791000512865	0.3457149906649218	1000	1000	3	3	0.20772335146380705	-1.3351623260960461	-1.566745581058514	0.4557667731019968	3.2650537885040145	0.22664671684302595	-2.3049318287974043	0.29897155997019675	3.4538292380283315e-4	-3.461699138342183	0.2433213217342652
12C18O	168h	50	P10	MAG_115	1135.6560775739583	2.179366917912974e-4	0.0010308917617482631	0.0697	383	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	AG11		AG11 _Genus_MAG_115	50_t168	H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16	0.2467695622910667	0.24570256236586152	0.17773009195289924	0.306579588940185	1000	1000	3	3	0.24570256236586152	-1.1189282187521086	-1.3995718689346472	0.495683933939624	2.583198773968623	-0.6946989877578595	-2.9867865096954	-0.6344352925093346	7.185315579385394e-5	-4.143554152877575	-0.6885249205159867
12C18O	168h	50	P10	MAG_116	603.3508733966636	1.1578531206239725e-4	0.0011197153339093408	0.0697	416	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Scleromatobacter		Scleromatobacter _Genus_MAG_116	50_t168	H1-18-all-fractions_metab_conc_47.Burkholderiales_71_15	0.5310678564665139	0.528681327366053	0.4589531727787419	0.5671251983103999	1000	695	3	1	0.528681327366053	0.11462164493355896	-0.6354797223913925	0.7271047568033461	2.6190933306267428	-0.6461970410235581	-2.950891986456126	-0.5852984384308388	7.804415877348106e-5	-4.107659596219455	-0.6394701991660255
12C18O	168h	50	P10	MAG_130	6154.939877893887	0.0011811562159100666	0.004223157112749412	0.0697	1569	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum_A		Noviherbaspirillum_A _Genus_MAG_130	50_t168	H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22	0.3118697202185796	0.3104129161783681	0.11318564422630006	0.6123731972997299	1000	1000	3	3	0.3104129161783681	-0.7964223456329869	-1.166635542669881	0.5571471225613286	3.1956229435869368	0.13282939590604037	-2.3743626585208335	0.2039260699959432	2.9435405075863404e-4	-3.531129983259261	0.1484347687970189
12C18O	168h	50	P10	MAG_136	16463.823514968768	0.003159469932792566	0.03272206565946119	0.0697	12157	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces		Streptomyces _Genus_MAG_136	50_t168	H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22	0.3380692382549346	0.3391256784443916	0.21513417329453116	0.4616241693821682	1000	1000	3	3	0.3391256784443916	-0.6657604995283662	-1.0784400871893773	0.5823449823295395	4.0848264166974335	1.3343513954542614	-1.485159274974553	1.4211774209098897	0.0022807279764644446	-2.6419265101487643	1.3636504632632225
12C18O	168h	50	P10	MAG_165	2913.506985936838	5.591129978209072e-4	6.271482519251836e-4	0.0697	233	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp021154745	Mycobacterium sp021154745_MAG_165	50_t168	H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0	0.0804914876702556	0.0824983564623306	0.02155950938952917	0.15167679141247156	1000	1000	3	3	0.0824983564623306	-2.397916745447787	-2.482928330404903	0.2872252712808025	2.367355921026019	-0.986353197506502	-3.2026290914278013	-0.9299072610827028	4.3712233159185295e-5	-4.3593970058201785	-0.9835031008380726
12C18O	168h	50	P10	MAG_166	1857.2786490728531	3.564187895495919e-4	4.737257181924134e-4	0.0697	176	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Cognatiluteimonas_A		Cognatiluteimonas_A _Genus_MAG_166	50_t168	H3-16-all-fractions_metab_conc_13.Lysobacter_68_0	0.5349289679983416	0.5349289679983427	0.5349289679983416	0.5349289679983462	1000	695	3	1	0.5349289679983427	0.13966357820017886	-0.6237536490843547	0.7313883838278693	2.24551266781415	-1.150991948543401	-3.324472120367452	-1.0967010388849638	3.301868255801121e-5	-4.481240259032048	-1.1500182326896595
12C18O	168h	50	P10	MAG_179	2293.7052513487174	4.401707033445709e-4	0.004271606333928182	0.0697	1587	Bacteria	Pseudomonadota	Alphaproteobacteria	ATCC43930	CGMCC-115725	AP-15		AP-15 _Genus_MAG_179	50_t168	H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0	0.0123136453180904	0.01315815616328868	-0.01553524550773968	0.04019824379819892	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	3.2005769267548483	0.13952338658605384	-2.3694086765193085	0.21070769205827738	2.9773096147479427e-4	-3.5261760000913496	0.15520505060294632
12C18O	168h	50	P10	MAG_184	684.2271753424034	1.313057799561824e-4	3.579859120431306e-4	0.0697	133	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae			Thermoleophilaceae _Family_MAG_184	50_t168	H3-18-all-fractions_metab_conc_100.Actinobacteria_71_31	-0.2796575588831218	-0.2783291720984515	-0.42725201062512863	-0.20522876711645377	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	2.123851640967086	-1.31538446911356	-3.446132850817998	-1.2632452640131813	2.49516180694062e-5	-4.602901285879112	-1.3162843277963912
12C18O	168h	50	P10	MAG_195	6050.608384327451	0.0011611346081306347	3.229948078584637e-5	0.0697	12	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	Udaeobacter	Udaeobacter sp003219945	Udaeobacter sp003219945_MAG_195	50_t168	H3-18-all-fractions_metab_conc_87.Bacteria_55_12	0.05384173956871319	0.05663587268960581	-0.01724675790379058	0.16347587403423555	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	1.0791812460476249	-2.726978665188505	-4.490791013238988	-2.6933023049331655	2.251273810773492e-6	-5.647571680798573	-2.7439664026420236
12C18O	168h	50	P13	MAG_001	5069.389523345175	9.121808795721037e-4	0.010566573047574261	0.0466	4067	Bacteria	Acidobacteriota	Thermoanaerobaculia	Multivoradales	UBA5704	UBA5704		UBA5704 _Genus_MAG_001	50_t168	12C16O_0h_100_P08_coass_bin.13	0.27542408450966765	0.27397774802442354	0.2039740739957209	0.361410990195911	1000	1000	3	3	0.27397774802442354	-0.9722669068916532	-1.2910651008642877	0.5234288375934436	3.6092741724045876	0.6917690161326491	-1.976065799202577	0.7491639751154259	4.924023040169607e-4	-3.307679923613363	0.45380921640375
12C18O	168h	50	P13	MAG_003	53792.58391675395	0.009679383737563253	0.008311400830880271	0.0466	3199	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	JACDDX01		JACDDX01 _Genus_MAG_003	50_t168	12C16O_0h_50_P09_coass_bin.29	0.10739313337383503	0.10983945371494153	0.04590890095664123	0.18651163541596535	1000	1000	3	3	0.10983945371494153	-2.0844418064752563	-2.199672487590794	0.3314203580272967	3.505014240084107	0.5508894467847464	-2.080325720370985	0.6064401256151156	3.873112787190206e-4	-3.4119398559338436	0.3113240486202362
12C18O	168h	50	P13	MAG_004	105170.01781827229	0.0189241877974255	0.01798941524007971	0.0466	6924	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera		Nitrososphaera _Genus_MAG_004	50_t168	12C16O_0h_50_P09_coass_bin.6	0.03574121409212696	0.03878450280405188	-0.08078428583895259	0.14805850627056386	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	3.8403570592033565	1.0040160783675598	-1.7449829293629278	1.065498731246889	8.383067501877146e-4	-3.0765970368145945	0.769614945072474
12C18O	168h	50	P13	MAG_005	9620.478261410088	0.0017310992343327618	1.8446685182635174e-4	0.0466	71	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720		UBA4720 _Genus_MAG_005	50_t168	12C16O_0h_50_P10_coass_bin.13	0.07292582299178095	0.07453756292303262	0.02444203762545133	0.12166285033443627	1000	1000	3	3	0.07453756292303262	-2.5067434473919685	-2.5831252242909	0.27301568255877284	1.8512583487190752	-1.6837218041214297	-3.734079309672637	-1.6574219197899906	8.596155295107991e-6	-5.065695747298875	-1.948754971283683
12C18O	168h	50	P13	MAG_006	295443.1544560969	0.053161745660744573	0.02903923947694554	0.0466	11177	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera		Nitrososphaera _Genus_MAG_006	50_t168	12C16O_0h_50_P10_coass_bin.14	0.0535300497426916	0.05840342747356547	-0.0952639529665216	0.2031779944694909	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	4.048325250931222	1.2850297778453637	-1.5370147468212931	1.3501912502253073	0.0013532285596256622	-2.8686288450867288	1.053831345682567
12C18O	168h	50	P13	MAG_007	115401.16942896583	0.02076517098332982	0.04241178717201924	0.0466	16324	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Microvirga tunisiensis	Microvirga tunisiensis_MAG_007	50_t168	12C16O_0h_50_P10_coass_bin.29	0.08116799996723163	0.08255536167087552	0.02150977185163377	0.158082644207463	1000	1000	3	3	0.08255536167087552	-2.397172202654011	-2.4822458527995606	0.28732448846361064	4.212826586101233	1.507309581218627	-1.37251341636677	1.5753809767019697	0.0019763892822160967	-2.7041275099167175	1.27864446248244
12C18O	168h	50	P13	MAG_008	86937.9500565783	0.01564352776317628	0.019226122584718352	0.0466	7400	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	SCGC-AG-212-J23		SCGC-AG-212-J23 _Genus_MAG_008	50_t168	12C16O_0h_50_P13_coass_bin.12	0.13307957484483457	0.13598466353996078	0.05807367853429845	0.2363725533146427	1000	1000	3	3	0.13598466353996078	-1.8428782621882807	-1.9878863043841073	0.36876098429736404	3.8692317197309762	1.0430325025073142	-1.7161082703882042	1.105025928617627	8.959373124478753e-4	-3.0477223762869743	0.8090760377319575
12C18O	168h	50	P13	MAG_009	46115.058743088324	0.008297897538169768	0.0016705941651316081	0.0466	643	Bacteria	Actinomycetota	Actinomycetes	JAHEKZ01	JAHEKZ01	JAHEKZ01		JAHEKZ01 _Genus_MAG_009	50_t168	12C16O_0h_50_unf_bin.17	0.07663175862269396	0.07880655057966054	0.02346047294972064	0.14648003226439033	1000	1000	3	3	0.07880655057966054	-2.44714942798684	-2.5281496904309475	0.28072504444680485	2.808210972924222	-0.3906548455705317	-2.7771287798197224	-0.3474299125894806	7.784968809513295e-5	-4.108743123093729	-0.6409509838264668
12C18O	168h	50	P13	MAG_010	93748.37620784226	0.016868989031897534	0.002382480325700909	0.0466	917	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	SPCO01		SPCO01 _Genus_MAG_010	50_t168	12C16O_0h_50_unf_bin.20	0.1454448890882549	0.1482217046566882	0.06884312617767718	0.2416913139966005	1000	1000	3	3	0.1482217046566882	-1.74306645127653	-1.902322128222434	0.38499572030957463	2.962369335670021	-0.18235081859065122	-2.6229704947512658	-0.1363990233391705	1.1102358317766237e-4	-3.9545847603479296	-0.4302729247466977
12C18O	168h	50	P13	MAG_011	284872.1374000222	0.051259607426589124	0.03265842714728509	0.0466	12570	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	JAJKJG01	JAJKJG01 sp036742625	JAJKJG01 sp036742625_MAG_011	50_t168	12C16O_168h_100_P08_coass_bin.1	0.21775354795468585	0.21990244447096216	0.1303854390659423	0.32543895824435104	1000	1000	3	3	0.21990244447096216	-1.2629788767610077	-1.5100341026554904	0.46893756990772467	4.099335277685958	1.3539562622741332	-1.48600472172391	1.4200200690409883	0.0015218827050634853	-2.817618818331993	1.1235433823108731
12C18O	168h	50	P13	MAG_012	218360.07270008986	0.039291493041071254	0.024770520638203345	0.0466	9534	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	DASVFB01		DASVFB01 _Genus_MAG_012	50_t168	12C16O_168h_100_P08_coass_bin.11	0.11926008064626303	0.1222076060278574	0.04157978654278217	0.21892045273630423	1000	1000	3	3	0.1222076060278574	-1.964677899024375	-2.0938844925492806	0.3495820447732655	3.9792751475910233	1.1917269278867277	-1.606064847584213	1.255666949047776	0.0011543062617402758	-2.9376789484269277	0.9594651271274401
12C18O	168h	50	P13	MAG_013	17978.564707619327	0.003235044948295547	0.0057418555286793994	0.0466	2210	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	Longimicrobiaceae	Longimicrobium		Longimicrobium _Genus_MAG_013	50_t168	12C16O_168h_100_P08_coass_bin.31	0.30563923793888464	0.3090241819136562	0.17714464416520165	0.4424927339210167	1000	1000	3	3	0.3090241819136562	-0.802900709435196	-1.1711049783721839	0.5558994350722586	3.3443922736851106	0.3338515785407172	-2.2409476633862377	0.3865609835205518	2.6757046763646e-4	-3.57256182233284	0.09181260906040871
12C18O	168h	50	P13	MAG_014	6561.646447878745	0.0011806960977655489	2.598124673610588e-4	0.0466	100	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720		UBA4720 _Genus_MAG_014	50_t168	12C16O_168h_100_P14_coass_bin.5	0.06353250412423826	0.06544370990930297	0.0012344089001191	0.12570086755020346	1000	1000	3	3	0.06544370990930297	-2.644786193355823	-2.7114001573055413	0.2558196824118562	2	-1.4827370220467506	-3.5853383411421076	-1.4538069221075036	1.2107260979025342e-5	-4.9169540960179505	-1.7454795742307325
12C18O	168h	50	P13	MAG_016	5864.633678993798	0.0010552763174021516	0.003832233893575617	0.0466	1475	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	QHVT01		QHVT01 _Genus_MAG_016	50_t168	12C16O_168h_100_P16_coass_bin.28	0.3257194233198038	0.32800077267012295	0.15266315176567125	0.48397611740783225	1000	1000	3	3	0.32800077267012295	-0.7156840822417965	-1.1116951796781158	0.572713517100935	3.1687920203141817	0.09657453910972702	-2.416547879067068	0.14617773294653283	1.7858209944062378e-4	-3.748162075703769	-0.14816866665608583
12C18O	168h	50	P13	MAG_017	217658.85377658677	0.039165316409453574	0.020039335607558464	0.0466	7713	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	AC-32		AC-32 _Genus_MAG_017	50_t168	12C16O_168h_100_unf_bin.19	0.06468322959276993	0.06758257440239812	-0.0197841669181989	0.17394909508258727	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	3.887223331362523	1.0673433805418004	-1.6981166596733286	1.129655066172703	9.338330393122245e-4	-3.0297307646554277	0.8336639858052094
12C18O	168h	50	P13	MAG_020	32602.690883281095	0.005866495582825978	0.001462744191242761	0.0466	563	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	JAGGAG01		JAGGAG01 _Genus_MAG_020	50_t168	12C16O_168h_50_P10_coass_bin.11	-0.00865992551438924	-0.00154296888930239	-0.1945751251193964	0.18268957213051423	965	1000	2	3	0	-6.90875477931522	-6.907755278982137	0	2.7505083948513462	-0.4686245331412342	-2.834831320952788	-0.42642027345076006	6.816387931191266e-5	-4.166445701166604	-0.7198092885967253
12C18O	168h	50	P13	MAG_022	118185.59186724712	0.02126619717142509	0.007594318420963748	0.0466	2923	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	DATBDE01		DATBDE01 _Genus_MAG_022	50_t168	12C16O_168h_50_P10_coass_bin.31	0.05837196116089666	0.06141950484053895	-0.03688715433762723	0.1764064045595479	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	3.4658288153574364	0.4979407671017501	-2.119511140163756	0.5527982861198005	3.538952384169107e-4	-3.451125280660514	0.2577719150960605
12C18O	168h	50	P13	MAG_023	288569.22825384676	0.05192485825637233	0.005983481123325184	0.0466	2303	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium		Sphingomicrobium _Genus_MAG_023	50_t168	12C16O_168h_50_P10_coass_bin.36	0.36209471887341266	0.3643622621768841	0.2813841334014027	0.4551991792627859	1000	1000	3	3	0.3643622621768841	-0.5553114328704241	-1.0068659184864948	0.6036242723556469	3.362293937964231	0.35804091665097976	-2.2230460021614826	0.41106698711056494	2.788302203469536e-4	-3.5546601580537196	0.11627763202411089
12C18O	168h	50	P13	MAG_024	8567.66759597471	0.0015416575363931609	3.1437308550688115e-4	0.0466	121	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720		UBA4720 _Genus_MAG_024	50_t168	12C16O_168h_50_P10_coass_bin.4	0.05062007914399585	0.05280240751948225	-0.01476371904090425	0.1222982595660058	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	2.0827853703164503	-1.3708746118291955	-3.5025532609316645	-1.3404804856742616	1.4649785784620662e-5	-4.834168725701501	-1.6323422729010006
12C18O	168h	50	P13	MAG_025	92821.42195528731	0.016702193810988822	0.02469777314734225	0.0466	9506	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	JACQAP01	JACQAP01		JACQAP01 _Genus_MAG_025	50_t168	12C16O_168h_50_unf_bin.22	0.0939171446627986	0.09528338644244402	0.04291296000112143	0.16125692605839098	1000	1000	3	3	0.09528338644244402	-2.2414306833956594	-2.3404594938311836	0.308680071339962	3.97799780995874	1.190000945800006	-1.6073421851648537	1.2539183716982307	0.0011509162286661488	-2.938956286059211	0.957719474096584
12C18O	168h	50	P13	MAG_026	68520.64053745299	0.012329535512404925	0.019392402563829427	0.0466	7464	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Povalibacter		Povalibacter _Genus_MAG_026	50_t168	12C16O_168h_50_unf_bin.52	0.13125349607907286	0.13221887212298597	0.07067817233113909	0.19853284826866663	1000	1000	3	3	0.13221887212298597	-1.8750977962116435	-2.0157618483068807	0.3636191305789424	3.8729716307384434	1.0480859975595833	-1.7123683595744241	1.1101455801783484	9.036859594744514e-4	-3.043982465279507	0.8141871272515283
12C18O	168h	50	P13	MAG_027	99092.93096685346	0.017830682868708692	0.00963124816507445	0.0466	3707	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	SPCO01		SPCO01 _Genus_MAG_027	50_t168	12C16O_24h_100_P08_coass_bin.12	0.06973210267891507	0.07226787293550396	0.00257239760152738	0.1627979897291795	1000	1000	3	3	0.07226787293550396	-2.5396981345171454	-2.6136330617283963	0.268826845637678	3.5690225860295635	0.6373797025404191	-2.0163173815861573	0.6940626406631971	4.4881616449246934e-4	-3.347931509988387	0.3988000301271991
12C18O	168h	50	P13	MAG_029	3530.6549023268226	6.353025111680198e-4	0.0014523516925483186	0.0466	559	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae			Anaeromyxobacteraceae _Family_MAG_029	50_t168	12C16O_24h_100_P14_coass_bin.12	0.04525957548634824	0.04944700941936707	-0.1616176263280474	0.2378937854999619	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	2.747411807886423	-0.4728087468497731	-2.837927905793176	-0.4306592610096577	6.767958887275165e-5	-4.169542288131527	-0.724041189610214
12C18O	168h	50	P13	MAG_030	6709.819252223659	0.0012073581639519364	2.935880881179964e-4	0.0466	113	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720		UBA4720 _Genus_MAG_030	50_t168	12C16O_24h_100_P14_coass_bin.26	0.09161892722249942	0.09295051773813968	0.05348744720883555	0.1294776745087883	1000	1000	3	3	0.09295051773813968	-2.268530636371445	-2.3649870423540293	0.3048778734807426	2.0530784434834195	-1.4110156225294768	-3.5322600899623953	-1.3811468601372245	1.3681204906298634e-5	-4.863875652534531	-1.6729407689860143
12C18O	168h	50	P13	MAG_031	96151.28091927627	0.0173013653018823	0.010358723073685414	0.0466	3987	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	CF-46		CF-46 _Genus_MAG_031	50_t168	12C16O_24h_100_P14_coass_bin.30	0.06796900635628436	0.0708046329745652	-0.01066835674856757	0.1713605416023523	1000	1000	3	3	0	-6.90875477931522	-6.907755278982137	0	3.6006462356623943	0.6801106543291439	-1.9846937351200742	0.737352991435531	4.827164952337403e-4	-3.3163078603555562	0.44201798474863924
12C18O	168h	50	P13	MAG_036	46230.686462949365	0.00831870347441121	0.003208683971909076	0.0466	1235	Bacteria	Actinomycetota	Actinomycetes	JAHEKZ01	JAHEKZ01	JAHEKZ01		JAHEKZ01 _Genus_MAG_036	50_t168	12C16O_24h_100_unf_bin.14	0.0797486880661639	0.08193291359224635	0.01925993690245201	0.15382548318560918	1000	1000	3	3	0.08193291359224635	-2.4053271080495504	-2.4897232679847705	0.2862392593482703	3.0916669575956846	-0.007639470816092712	-2.4936729197625658	0.04059945725275672	1.4952467309096296e-4	-3.825287138422266	-0.25357039920258195
12C18O	168h	50	P13	MAG_038	4029.7776242228592	7.251141544392423e-4	0.0017329491572982622	0.0466	667	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum_I	Rhizobium leguminosarum_I_MAG_038	50_t168	12C16O_48h_100_unf_bin.19	0.2750948893070404	0.2753044767174429	0.20409887905183707	0.3590077693519726	1000	1000	3	3	0.2753044767174429	-0.9656271032609257	-1.28625184480457	0.5246946509327524	2.824125833916549	-0.36915014368813504	-2.7612139281814203	-0.32564369920480113	8.075543073009902e-5	-4.092828262101402	-0.619201193775073
12C18O	168h	50	P13	MAG_041	268464.51854466234	0.04830723690342408	0.003398347073082649	0.0466	1308	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium		Sphingomicrobium _Genus_MAG_041	50_t168	12C16O_48h_50_P10_coass_bin.10	0.4522683035249417	0.4528164965461107	0.3359856460993621	0.5857554233747777	1000	1000	3	3	0.4528164965461107	-0.1889171675083514	-0.79006235527836	0.6729164112622835	3.1166077439882485	0.026061368691283605	-2.4687321409239216	0.07474147391165478	1.5836297360565145e-4	-3.800346352029702	-0.21948547266653085
12C18O	168h	50	P13	MAG_042	11440.443608273661	0.002058581978211018	2.364293452985635e-4	0.0466	91	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	UBA4720		UBA4720 _Genus_MAG_042	50_t168	12C16O_48h_50_P10_coass_bin.20	0.07901641482393525	0.08058550776897654	0.04158724047408557	0.1286624194360751	1000	1000	3	3	0.08058550776897654	-2.4231724582895984	-2.5061036336553633	0.2838758668308677	1.9590413923210936	-1.5380816868903564	-3.626296783501665	-1.5098758937466643	1.101760749091306e-5	-4.957912703696857	-1.8014549998560727
12C18O	168h	50	P13	MAG_043	14846.683371257885	0.0026714973536667423	0.005175464349832291	0.0466	1992	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	Longimicrobiaceae	Longimicrobium		Longimicrobium _Genus_MAG_043	50_t168	12C16O_48h_50_P10_coass_bin.29	0.2912020200720021	0.29433412980865575	0.12986275317626406	0.48892114305064743	1000	1000	3	3	0.29433412980865575	-0.8724505931072207	-1.2196479201797648	0.5425256950676675	3.29928933408768	0.2729069513441552	-2.2860505947061696	0.3248185238141909	2.4117663870218477e-4	-3.617664761930271	0.030173398550320706
12C18O	168h	50	P13	MAG_044	120089.47110042957	0.02160877929606274	0.022931048369287048	0.0466	8826	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		Bradyrhizobium _Genus_MAG_044	50_t168	12C16O_48h_50_P10_coass_bin.36	0.05815578598107282	0.0592201564947291	0.00381585211029673	0.12532430662784422	1000	1000	3	3	0.0592201564947291	-2.7497644137165977	-2.8097481572150693	0.24335191902824416	3.9457639231111736	1.1464454207154948	-1.6395760706576312	1.2097926504208254	0.0010685868540087765	-2.971190172906777	0.913667548552719
